groupId,artifactId,mcrTags
io.fabric8,openshift-model-operatorhub,"model,io"
org.openhab.addons.bundles,org.openhab.binding.opengarage,"binding,bundle"
org.ops4j.pax.web.samples,authentication,"web,authentication,example"
net.java.dev.eval,eval,evaluation
org.apache.poi,poi-ooxml,apache
org.apache.xmlgraphics,batik-css,"svg,css,styles,apache,graphics"
com.oracle.coherence.hibernate,coherence-hibernate-cache-store,"persistence,cache,hibernate"
org.wildfly.security,wildfly-elytron-x500,security
pentaho,pdi-dataservice-client-plugin-api,"plugin,client,api"
org.apache.camel.quarkus,camel-quarkus-sjms,"apache,camel"
org.apache.calcite,calcite-server,"server,apache"
com.oracle.oci.sdk,oci-java-sdk-vulnerabilityscanning,sdk
org.quickfixj,quickfixj-examples-ordermatch,example
org.wso2.carbon.metrics,org.wso2.carbon.metrics.data.common,"data,metrics"
org.odpi.egeria,platform-services-api,"service,api,platform"
org.apache.camel,camel-avro,"serialization,avro,apache,protocol,camel"
org.jenkins-ci.plugins,flexible-publish,"plugin,jenkins"
fr.opensagres.xdocreport,org.apache.poi.xwpf.converter.pdf,"pdf,apache"
org.json4s,json4s-native_2.12,"json,native"
org.wildfly.swarm,ribbon-webapp,webapp
io.fabric8,openshift-model-console,"model,io,console"
org.json4s,json4s-native_2.11,"json,native"
io.hops.metadata,hops-metadata-dal,"metadata,io"
io.kamon,kamon-log-reporter_2.12,"logging,reporter,io"
org.ops4j.pax.web.samples,helloworld-jsp-noclasses,"web,jsp,example"
org.apache.camel.quarkus,camel-quarkus-pg-replication-slot-deployment,"deployment,apache,camel"
org.igniterealtime.smack,smack-experimental,experimental
io.helidon.microprofile.weld,weld-core-impl,io
org.openhab.addons.bundles,org.openhab.binding.ntp,"binding,bundle"
ddf.catalog.solr,catalog-solr-cache,"cache,solr,search"
org.apache.camel,camel-stomp,"apache,camel"
org.opencastproject,opencast-distribution-service-aws-s3-api,"aws,s3,amazon,distribution,service,api"
io.quarkus,quarkus-amazon-common,"amazon,io"
com.github.rjeschke,txtmark,"github,markdown"
org.apache.flink,flink-connector-kafka_2.11,"streaming,kafka,apache,connector"
org.apache.karaf.features,org.apache.karaf.features.command,"apache,osgi"
org.nutz,nutz-integration-lettuce,integration
com.thinkbiganalytics.kylo,kylo-security-auth-spark,"security,authentication,spark"
org.xwiki.platform,xwiki-platform-wiki-user-default,"wiki,platform"
org.jacoco,jacoco-maven-plugin,"plugin,build,build-system,maven"
io.syndesis.extension,extension-converter,"io,extension"
com.vladmihalcea.flexy-pool,flexy-atomikos5,pooling
com.vladmihalcea.flexy-pool,flexy-atomikos4,pooling
org.xwiki.platform,xwiki-platform-annotation-rest,"rest,annotations,platform"
io.prestosql.tempto,tempto-ldap,"io,ldap,directory"
com.impossibl.pgjdbc-ng,pgjdbc-ng,"postgresql,driver"
com.amazonaws,aws-java-sdk-gamelift,"aws,amazon,sdk"
org.joda,joda-money,"money,currency"
io.servicecomb,transport-highway,"transport,io"
org.osgi,org.osgi.service.subsystem,"service,osgi"
org.xwiki.platform,xwiki-platform-linkchecker-test-pageobjects,"testing,platform"
org.codice.ddf.spatial,spatial-wfs-v2_0_0-connectedsource,spatial
org.apache.flink,flink-jdbc,"sql,jdbc,apache"
io.cdap.cdap,cdap-common-unit-test,"testing,io"
com.amazonaws,aws-java-sdk-lookoutequipment,"aws,amazon,sdk"
org.jboss.ejb3,jboss-ejb3-core,"ejb,jboss"
org.openhab.binding,org.openhab.binding.tellstick,"plugin,binding,eclipse"
io.cdap.cdap,cdap-data-fabric-tests,"data,testing,io"
org.apache.camel,camel-atom,"apache,camel"
org.webjars.npm,fontawesome-iconpicker,"assets,web"
org.apache.servicemix.bundles,org.apache.servicemix.bundles.spring-context,"bundle,esb,spring,apache"
org.springframework.cloud,spring-cloud-stream-test-support,"support,streaming,spring,testing,cloud"
com.github.vlsi.mxgraph,jgraphx,github
com.facebook.presto,presto-geospatial,"spatial,facebook"
io.helidon.webserver,helidon-webserver-access-log,"logging,webserver,io"
org.igniterealtime.smack,smack-debug,debug
org.jyaml,jyaml,yaml
spark.jobserver,job-server-extras_2.10,"server,spark"
com.google.doubleclick,doubleclick-core,google
com.github.yiuman,citrus-workflow-impl,"github,workflow"
com.github.dreamroute,mybatis-pro-boot-starter,"github,persistence,starter"
io.quarkus,quarkus-jacoco-deployment,"deployment,io"
org.activiti,activiti-spring-connector,"bpm,spring,connector"
io.smallrye,smallrye-graphql-api,"io,api,graphql"
org.openhab.addons.bundles,org.openhab.binding.innogysmarthome,"binding,bundle"
com.qunar.qmq,qmq-metrics-prometheus,"prometheus,metrics"
com.cerner.bunsen,bunsen-spark-stu3,spark
org.openhab.binding,org.openhab.binding.stiebelheatpump,"plugin,binding,eclipse"
io.mongock,mongodb-v3-driver,"database,driver,io,mongodb"
com.github.tobato,fastdfs-client,"github,client"
io.quarkus,quarkus-smallrye-reactive-messaging-mqtt,"messaging,reactive,mqtt,io"
org.openhab.addons.bundles,org.openhab.binding.feed,"binding,bundle"
com.thinkbiganalytics.kylo,kylo-security-auth,"security,authentication"
org.apache.flume.flume-ng-sinks,flume-http-sink,"apache,http"
org.glassfish.main.web,cdi-api-fragment,"web,api"
org.openscience.cdk,cdk-io,io
com.google.cloud,google-cloud-bigquerystorage,"google,cloud"
com.indeed,proctor-consumer,consumer
io.vertx,vertx-config-hocon,"config,vertx,io"
org.eclipse.aether,aether-api,"repository,eclipse,maven,api"
com.amazonaws,aws-java-sdk-ioteventsdata,"aws,amazon,sdk"
org.apache.dolphinscheduler,dolphinscheduler-alert-server,"server,apache"
com.google.cloud,spring-cloud-gcp-security-iap,"security,google,spring,cloud"
org.xwiki.platform,xwiki-platform-livedata-api,"api,platform"
org.apache.axis2.transport,axis2-transport-rabbitmq-amqp,"rabbitmq,queue,amqp,transport,apache,webservice"
org.apache.nifi.minifi,minifi-server,"server,apache"
org.opendaylight.controller.samples,clustering-it-provider,"provider,cluster,controller,example"
io.quarkus,quarkus-qute-deployment,"deployment,io"
de.tudarmstadt.ukp.inception.app,inception-testing,testing
com.vaadin,vaadin-app-layout-flow,"gwt,web-framework"
com.github.kwart.jsign,jsign-pkcs11,github
org.apache.nifi,nifi-rules-engine-service-api,"service,apache,api,rules,engine"
org.dcm4che,dcm4che-image,image
org.isomorphism,token-bucket,token
org.apache.ranger,ranger-knox-plugin-shim,"plugin,apache"
com.ibm.fhir,fhir-term-remote,"remote,ibm"
org.xwiki.platform,xwiki-platform-eventstream-store-solr,"platform,solr,search"
software.amazon.awscdk,elasticsearch,"amazon,elasticsearch,elastic,search"
com.vaadin,vaadin-lumo-theme,"gwt,web-framework"
org.openhab.addons.bundles,org.openhab.binding.yioremote,"binding,bundle"
org.metawidget.modules.struts,metawidget-strutsannotation,"module,web-framework"
org.openhab.core.bundles,org.openhab.core.model.item.runtime,"bundle,model,runtime"
ddf.security.handler,security-handler-oidc,security
org.apache.knox,gateway-adapter,"gateway,apache"
org.apache.axis2,axis2-spring,"spring,apache,webservice"
org.eclipse.kapua,kapua-tag-api,"eclipse,api"
org.apache.maven.skins,maven-fluido-skin,"build,build-system,maven,apache"
org.eclipse.rdf4j,rdf4j-runtime,"rdf,eclipse,runtime"
org.apache.deltaspike.modules,deltaspike-data-module-impl,"module,data,apache"
com.electronwill.night-config,hocon,config
org.neo4j,neo4j-shell,"database,shell,graph,neo4j"
io.vlingo.xoom,xoom-cluster,"cluster,io"
org.webjars,handlebars,"web,assets"
com.microsoft.bot,bot-integration-spring,"integration,spring"
io.cloudevents,cloudevents-http-vertx,"vertx,io,http"
org.jboss.forge.addon,configuration-api,"config,jboss,api"
org.springframework.cloud,spring-cloud-gcp-starter-security-firebase,"security,spring,cloud,starter"
de.schlichtherle.truezip,truezip-driver-zip,driver
io.apiman,apiman-gateway-test,"gateway,testing,io,api"
com.hotels.styx,styx-proxy,proxy
com.indvd00m.ascii.render,ascii-render,render
io.cdap.cdap,cdap-docs-gen,"doc,io"
org.openehealth.ipf.platform-camel,ipf-platform-camel-ihe-fhir-stu3-qedm,"platform,camel"
com.navercorp.pinpoint,pinpoint-bootstrap-java9,bootstrap
com.jgoodies,forms,forms
com.hazelcast.jet,hazelcast-jet-files-azure,"azure,hazelcast,io"
com.navercorp.pinpoint,pinpoint-bootstrap-java8,bootstrap
org.apache.unomi,unomi-plugins-optimization-test,"plugin,testing,apache"
ddf.platform.security,security-oidc-bundle,"bundle,security,platform"
pentaho,pentaho-big-data-kettle-plugins-common-job,"plugin,data"
org.nuxeo.ecm.localconf,nuxeo-localconf-web,web
org.apache.edgent.android,edgent-android-hardware,"apache,android"
com.intel.daal,daal,intel
io.hetu.core,presto-product-tests,"testing,io"
com.google.gdata,gdata-analytics-meta,"google,analytics"
org.apache.aries.jpa,org.apache.aries.jpa.api,"persistence,jpa,apache,api"
org.nuxeo.lib.runtime,nuxeo-runtime-tomcat-adapter,"server,webserver,library,tomcat,runtime"
software.amazon.awssdk,cloudsearchdomain,"aws,amazon"
org.apache.tika,tika-emitter-opensearch,"apache,search"
org.hotswapagent,hotswap-agent-mybatis-plugin,"plugin,persistence,agent"
org.odpi.egeria,openapi-integration-connector,"integration,connector,api"
org.webjars.npm,codemirror,"web,assets"
org.apache.kafka,kafka-streams-test-utils,"streaming,testing,kafka,apache"
org.javasimon,javasimon-jdbc3,"sql,jdbc"
io.quarkus,quarkus-smallrye-graphql-client-deployment,"deployment,client,io,graphql"
io.agroal,agroal-api,"io,api"
org.nuxeo.ecm.platform,nuxeo-platform-audit-core,platform
org.kaazing,gateway.service.proxy,"service,gateway,proxy"
log4j,apache-log4j-extras,"logging,apache"
com.ibm.watson,language-translator,"language,ibm"
com.android.tools.lint,lint-api,"tools,api,lint,android"
org.apache.spark,spark-mllib_2.12,"spark,apache,ai,machine-learning"
org.nuxeo.ecm.core,nuxeo-core-storage-sql,"sql,storage"
org.apache.spark,spark-mllib_2.11,"spark,apache,ai,machine-learning"
com.belerweb,weibo4j-oauth2,"authentication,oauth"
org.apache.spark,spark-mllib_2.10,"spark,apache,ai,machine-learning"
org.odpi.egeria,repository-services-apis,"repository,service,api"
org.apache.directory.server,apacheds-protocol-kerberos,"server,apache,protocol,directory"
commons-collections,commons-collections,"collections,structures"
org.apache.sis.non-free,sis-embedded-data,"embedded,data,apache"
org.apache.maven.surefire,surefire-shared-utils,"build,build-system,maven,apache"
org.apache.cayenne,cayenne-jcache,apache
com.blazebit,blaze-persistence-integration-openjpa-jar,"persistence,integration,jpa"
com.amazonaws,aws-java-sdk-appconfig,"aws,amazon,sdk"
org.wildfly.swarm,security-runtime,"security,runtime"
org.perfrepo,perfrepo-model,model
com.google.api.graphql,rejoiner,"google,api,graphql"
com.qubole.rubix,rubix-spi,interface
io.confluent,kafka-connect-maven-plugin,"plugin,streaming,build,build-system,maven,kafka,io"
org.openpolicyagent.kafka,opa-authorizer,"streaming,kafka"
org.eclipse.hawkbit,hawkbit-repository-test,"repository,eclipse,testing"
org.arquillian.cube,arquillian-cube-istio-kubernetes-api,"kubernetes,api"
org.opencastproject,opencast-working-file-repository-service-api,"repository,service,api"
org.wicketstuff,wicketstuff-datastore-hazelcast,"persistence,hazelcast,wicket"
org.aoju,bus-image,image
org.jboss.errai,errai-js,jboss
com.kumuluz.ee.openapi,kumuluzee-openapi-mp,api
org.cleartk,cleartk-opennlp-tools,"nlp,tools"
software.amazon.glue,schema-registry-serde,"registry,amazon,schema"
org.apache.felix,org.apache.felix.resolver,"apache,osgi"
org.eclipse.kapua,kapua-device-management-inventory-internal,"eclipse,management,device"
org.apache.tika,tika-fetcher-s3,"aws,s3,apache"
org.springframework.boot,spring-boot-maven-plugin,"plugin,spring,build,build-system,maven"
org.locationtech.geogig,geogig-remoting,remote
jboss,jboss-jsr77,jboss
org.apache.camel,camel-package-maven-plugin,"plugin,build,build-system,maven,apache,camel"
org.wildfly,wildfly-arquillian-protocol-jmx,"jmx,protocol"
org.apache.crunch,crunch-hcatalog,apache
org.eclipse.aether,aether-util,eclipse
org.apache.logging.log4j,log4j-slf4j18-impl,"logging,apache"
org.nuxeo.onedrive,onedrive-java-client,client
org.apache.jclouds.provider,aws-sts,"aws,amazon,provider,cloud,apache"
org.bitcoinj,orchid,bitcoin
org.restcomm.media.core,media-core-spi,interface
io.gravitee.plugin,gravitee-plugin-cockpit,"plugin,io"
org.apache.edgent.android,edgent-connectors-iotp,"apache,connector,android"
us.monoid.web,resty,web
org.apache.camel.quarkus,camel-quarkus-web3j,"web,apache,camel"
org.opencypher.gremlin,cypher-gremlin-neo4j-driver,"database,driver,graph,neo4j"
com.github.yannrichet,JMathArray,github
kg.apc,jmeter-plugins-graphs-basic,plugin
org.apache.httpcomponents,httpclient-win,"apache,http"
org.infinispan,infinispan-cdi-embedded,"embedded,cache"
org.netbeans.api,org-netbeans-core-multiview,"ide,api,netbeans"
org.apache.jclouds.provider,aws-sqs,"aws,amazon,provider,cloud,apache"
org.nuxeo.ecm.platform,nuxeo-platform-comment-rest-api,"rest,api,platform"
org.isisaddons.module.xdocreport,isis-module-xdocreport-dom,"module,dom"
org.ehrbase.openehr.sdk,response-dto,sdk
org.springframework.cloud,spring-cloud-dataflow-rest-resource,"rest,spring,cloud,resource"
org.hotswapagent,hotswap-agent-wicket-plugin,"plugin,agent,wicket"
io.opentracing.contrib,opentelemetry-bridge,"bridge,io,tracing"
org.wikidata.wdtk,wdtk-storage,storage
org.wso2.is,org.wso2.carbon.identity.test.integration.service,"integration,service,testing,identity"
org.apache.servicemix.bundles,org.apache.servicemix.bundles.javax-inject,"bundle,esb,dependency-injection,apache"
org.asynchttpclient,async-http-client-extras-rxjava,"reactive,client,asynchronous,http"
io.opentracing.contrib,opentracing-concurrent,"concurrent,io,tracing"
org.superbiz,moviefun-business-model,"business,model"
org.apache.shenyu,shenyu-spring-boot-starter-sync-data-zookeeper,"data,spring,apache,sync,zookeeper,starter"
org.glassfish.jersey.connectors,jersey-helidon-connector,"connector,webservice"
org.eclipse.jetty.orbit,javax.security.auth.message,"server,security,eclipse,webserver,authentication,jetty"
org.eclipse.persistence,org.eclipse.persistence.corba,"persistence,eclipse"
ddf.admin.core,admin-core-configpolicy,admin
org.codehaus.cargo,cargo-core-api-container,"container,codehaus,api"
org.netbeans.api,org-netbeans-swing-tabcontrol,"ide,swing,ui,api,netbeans"
org.nuxeo.build,nuxeo-apt-extensions,"build,extension"
org.opencastproject,opencast-editor-service-api,"service,editor,api"
com.facebook.jcommon,memory,"facebook,memory"
org.eclipse.ditto,ditto-client,"eclipse,client"
com.twitter,bijection-avro_2.11,"serialization,avro,twitter,protocol"
org.apache.shenyu,shenyu-sync-data-zookeeper,"data,apache,sync,zookeeper"
com.twitter,bijection-avro_2.12,"serialization,avro,twitter,protocol"
org.apache.shenyu,shenyu-plugin-base,"plugin,apache"
org.apache.servicemix.specs,org.apache.servicemix.specs.activation-api-1.1,"esb,apache,api,specs"
it.unibz.inf.ontop,ontop-engine,engine
com.ibm.fhir,fhir-search,"ibm,search"
org.neo4j,neo4j-tinkerpop-api,"database,graph,neo4j,api"
io.gravitee.am.plugins.handlers,gravitee-am-plugins-handlers-deviceidentifier,"plugin,io"
com.cetsoft,imcache-spring,spring
org.kududb,kudu-client,client
org.apache.camel.quarkus,camel-quarkus-hbase-deployment,"database,deployment,apache,hbase,camel"
com.github.jsonzou,jmockdata,github
io.scalecube,scalecube-transport-netty,"network,socket,transport,netty,io"
org.modeshape,modeshape-connector-git,"scm,git,connector"
io.searchbox,jest-common,io
org.wso2.carbon.devicemgt,org.wso2.carbon.apimgt.webapp.publisher,webapp
net.fortytwo,linked-data-sail,data
org.apache.tomee,tomee-plus-webapp,"webapp,apache"
org.mule.runtime,mule-module-extensions-support,"support,module,runtime,extension"
org.jeecgframework.boot,hibernate-re,"persistence,hibernate"
com.netflix.feign,feign-httpclient,http
com.azure,azure-data-tables,"data,azure"
org.neo4j,neo4j-cypher-ast-factory,"database,factory,graph,neo4j"
org.wildfly.transaction,wildfly-transaction-client-jakarta,"client,transaction"
com.rometools,rome-modules,module
org.odpi.egeria,open-metadata-types-utility,metadata
org.webjars,jqplot,"web,assets"
org.metawidget.modules.swing,metawidget-grouplayout,"module,swing,ui"
org.jvnet.jaxb2_commons,jaxb2-basics-ant,"binding,ant,xml"
io.cloudevents,cloudevents-http-basic,"io,http"
org.elasticsearch,elasticsearch-hadoop-cascading,"elasticsearch,elastic,hadoop,search"
org.glassfish.gmbal,gmbal-api-only,api
org.dkpro.core,dkpro-core-api-embeddings-asl,api
org.apache.camel.quarkus,camel-quarkus-jackson-avro,"serialization,avro,apache,protocol,camel"
com.github.xiaoymin,knife4j-springdoc-ui,"github,ui"
de.tudarmstadt.ukp.inception.app,inception-model-export,"model,export"
io.fabric8,spring-cloud-kubernetes-ribbon,"kubernetes,spring,cloud,io"
org.alluxio,alluxio-core-server-proxy,"server,proxy"
org.zalando,opentracing-servlet-extension-autoconfigure,"servlet,config,tracing,extension"
org.xwiki.platform,xwiki-platform-filter-stream-xar,"streaming,filtering,platform"
com.baidu.hugegraph,hugegraph-mysql,"database,mysql"
org.apache.qpid,qpid-qmf2-tools,"tools,apache"
de.adorsys.psd2,consent-psu-api,api
com.azure,azure-data-appconfiguration,"data,azure"
nz.ac.waikato.cms.weka,weka-dev,"ai,machine-learning"
org.wso2.config.mapper,config-mapper,"mapping,config"
org.osgi,org.osgi.core,osgi
com.sun.xml.dtd-parser,dtd-parser,"parser,xml"
org.wso2.carbon.registry,org.wso2.carbon.registry.info.stub,"registry,stub"
org.apache.shardingsphere,shardingsphere-sharding-distsql-parser,"parser,apache"
org.apache.lucene,lucene-core,"lucene,indexing,apache,full-text,index"
com.google.apis,google-api-services-androidpublisher,"google,service,api"
org.kie.kogito,kogito-addons-quarkus-task-management-deployment,"deployment,management"
org.sonatype.gossip,gossip-slf4j,"logging,slf4j"
com.azure,azure-storage-file-datalake,"azure,storage"
io.mongock,mongock-spring-base,"spring,io"
org.cassandraunit,cassandra-unit-shaded,"database,cassandra"
org.antlr,gunit,"compiler,parser"
org.apache.maven.mercury,mercury-util,"build,build-system,maven,apache"
org.nuxeo.elasticsearch,nuxeo-elasticsearch-http-read-only,"elasticsearch,elastic,http,search"
org.aoju,bus-proxy,proxy
com.typesafe.akka,akka-file-mailbox,"actor,akka,distributed,concurrency,typesafe"
org.teiid,teiid-optional-xml,xml
org.apache.streampipes,streampipes-model-client,"model,apache,client"
com.googlecode.mate-tools,anna,"nlp,tools"
org.sonarsource.analyzer-commons,sonar-xml-parsing,"analyzer,parser,xml,sonar"
com.elepy,elepy-hibernate,"hibernate,persistence"
software.amazon.awssdk,json-utils,"aws,amazon,json"
org.apache.flink,flink-table-runtime-blink_2.11,"apache,runtime"
org.apache.shenyu,shenyu-spring-boot-starter-plugin-grpc,"plugin,grpc,spring,apache,starter,rpc,protocol"
org.netbeans.api,org-netbeans-modules-editor,"module,ide,editor,api,netbeans"
org.apache.camel,camel-amqp,"queue,amqp,apache,camel"
org.glassfish.tyrus,tyrus-client,client
org.ops4j.pax.web.samples,war-required,"web,example"
org.glassfish.tyrus.bundles,tyrus-standalone-client-jdk,"bundle,client"
org.tynamo.security,tynamo-federatedaccounts-twitter,"security,twitter"
com.expediagroup.beans,bull-bean-transformer,beans
org.apache.commons,commons-weaver-privilizer-api,"apache,api,commons"
org.kie.kogito,kogito-jsonpath-expression,expression
org.apache.flink,flink-statebackend-rocksdb_2.11,"apache,rocksdb"
org.hibernate.orm,hibernate-entitymanager,"persistence,orm,hibernate"
org.eclipse.swt.win32.win32,x86,"swt,eclipse,x86,ui"
org.jboss.jbossas,jboss-as-aspects,jboss
com.thinkbiganalytics.kylo.plugins,kylo-sla-metrics-default,"plugin,metrics"
io.divide,dao-common,"dao,io"
rhino.wso2,js,"scripting,javascript"
org.apache.camel.quarkus,camel-quarkus-aws2-translate,"aws,amazon,apache,camel"
io.hawt,hawtio-springboot,io
global.namespace.truelicense,truelicense-ui,ui
us.codecraft,webmagic-extension,extension
org.webjars,hal-explorer,"assets,web"
com.microsoft.sqlserver,mssql-jdbc,"sql,jdbc"
org.atmosphere,atmosphere-compat-tomcat,"server,webserver,compatibility,tomcat"
org.sentilo.agent,sentilo-agent-common,agent
org.apache.tomee,webdeployer,apache
com.typesafe.akka,akka-cluster-tools_2.11,"actor,akka,tools,cluster,distributed,concurrency,typesafe"
com.indeed,proctor-ant-plugin,"plugin,ant"
org.apache.dubbo,dubbo-registry-zookeeper,"registry,apache,zookeeper"
org.hibernate.search,hibernate-search-engine,"persistence,hibernate,engine,search"
org.glassfish.main.admingui,jackson-module-jaxb-annotations,"module,binding,annotations,xml"
org.apache.xerces,xml-apis,"parser,apache,xml,api"
io.dropwizard,dropwizard-logging,"io,logging"
com.github.wujiuye,qps-helper,github
com.typesafe.akka,akka-slf4j_2.12,"actor,logging,akka,distributed,concurrency,typesafe,slf4j"
io.zipkin,zipkin-server,"io,tracing,server"
org.alluxio,alluxio-hub-server,server
com.typesafe.akka,akka-slf4j_2.10,"actor,logging,akka,distributed,concurrency,typesafe,slf4j"
javax.persistence,javax.persistence-api,"persistence,standard,javax,api,specs"
com.typesafe.akka,akka-slf4j_2.13,"actor,logging,akka,distributed,concurrency,typesafe,slf4j"
de.adorsys.psd2,consent-xs2a-api,api
com.typesafe.akka,akka-slf4j_2.11,"actor,logging,akka,distributed,concurrency,typesafe,slf4j"
org.modeshape,modeshape-sequencer-pdf,pdf
org.apache.servicecomb,config-apollo,"config,apache"
org.glassfish.grizzly,grizzly-http2,http
fr.opensagres.xdocreport,fr.opensagres.xdocreport.document.tools,tools
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-sentence-pt-maxent,model
io.thorntail,vertx,"io,vertx"
org.geotools,gt-grid,geo
org.geotools,gt-grib,geo
it.unibz.inf.ontop,ontop-rdf4j-webapps,"rdf,webapp"
org.eclipse.jetty.osgi,test-jetty-osgi-context,"server,eclipse,webserver,testing,jetty,osgi"
org.apache.knox,gateway-service-test,"service,gateway,testing,apache"
com.gluonhq.attachextended,log,logging
org.jboss.as,jboss-as-domain-management,"jboss,management"
org.kie.kogito,kogito-addons-springboot-events-predictions,event
org.kie.kogito,grafana-api,"monitoring,api"
org.osgi,osgi_R4_compendium,osgi
org.sakaiproject.basiclti,portlet-util,portlet
org.springframework.boot,spring-boot-devtools,spring
io.quarkus,quarkus-logging-sentry,"logging,io"
net.sourceforge.pmd,pmd-dist,distribution
org.kie.kogito,kogito-addons-quarkus-process-svg-deployment,"svg,deployment,process"
org.glassfish.flashlight,flashlight-framework,framework
org.neo4j,neo4j-cypher-dsl-codegen-core,"database,graph,neo4j,dsl"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-tagger-en-bidirectional-distsim,model
org.nuxeo.ecm.platform,nuxeo-platform-notification-web,"notification,web,platform"
org.jetbrains.kotlin,kotlin-maven-allopen,"build,build-system,maven,kotlin"
com.sun.jersey.contribs,jersey-spring,"spring,webservice"
org.codice.ddf.spatial,spatial-wfs-metacardtype-registry,"registry,spatial"
org.jboss.shrinkwrap.descriptors,shrinkwrap-descriptors-api-javaee,"descriptor,javaee,jboss,api"
io.hawt,hawtio-base,"application,web,webapp,io"
org.parboiled,parboiled-java,"parser,generator"
org.apache.iceberg,iceberg-nessie,apache
org.apache.camel.quarkus,camel-quarkus-bean-deployment,"beans,deployment,apache,camel"
org.glassfish.jersey.incubator,jersey-open-tracing,"webservice,tracing"
de.adorsys.psd2,consent-psu-web,web
software.amazon.awssdk,ec2instanceconnect,"aws,amazon"
org.nuxeo.runtime,nuxeo-runtime-mongodb,"database,mongodb,runtime"
com.github.xiaolyuh,layering-cache-aspectj,"github,aspect,cache,aop"
org.apache.servicecomb,swagger-invocation-jaxrs,"rest,apache,swagger,api,jaxrs"
org.sakaiproject.edu-services.scoringservice,scoring-service-impl,service
org.apache.unomi,unomi-lifecycle-watcher,apache
com.github.vbmacher,java-cup-runtime,"github,runtime"
org.apache.directory.server,apacheds-core-constants,"server,apache,directory"
org.dkpro.core,dkpro-core-io-web1t-asl,"web,io"
org.eclipse.milo,stack-client,"eclipse,client"
org.openhab.binding,org.openhab.binding.urtsi,"plugin,binding,eclipse"
org.openhab.core.bundles,org.openhab.core.test.magic,"bundle,testing"
org.keycloak,keycloak-quarkus-server-app,server
org.glassfish.jersey.media,jersey-media-json-binding,"binding,json,webservice"
org.apache.camel,camel-huaweicloud-smn,"apache,camel"
com.typesafe.play,play-server_2.12,"server,typesafe,play-framework"
org.forgerock.ce.openam,openam-jaxrpc-schema,schema
io.ebean,querybean-generator,"generator,io"
io.opentracing.contrib,opentracing-kafka-spring,"streaming,spring,kafka,io,tracing"
io.sarl,io.sarl.sarldoc,io
org.apache.james,apache-james-mailbox-api,"apache,mail,api"
io.fabric8,openshift-model-machine,"model,io"
org.glassfish.main.batch,glassfish-batch-commands,batch
org.openehealth.ipf.oht.mdht,ipf-oht-mdht-uml-cda-ccd,"diagram,uml"
io.streamnative.pulsar.handlers,kafka-client-api,"streaming,kafka,client,io,api"
com.vmlens,concurrent-junit,"concurrent,junit,testing"
net.openhft,compiler,compiler
com.navercorp.pinpoint,pinpoint-activemq-client-plugin,"plugin,jms,queue,client"
org.restcomm.protocols.ss7.sccp,sccp-api,"api,protocol"
org.dkpro.core,dkpro-core-io-negra-asl,io
org.apache.commons,commons-pool2,"pooling,apache,commons"
org.apache.flink,flink-quickstart-java,"archetype,maven,apache,example"
io.quarkus,quarkus-devmode-test-utils,"testing,io"
jboss.seam.profiles,seam-nopersistence,jboss
org.apache.chemistry.opencmis,chemistry-opencmis-server-support,"support,server,apache"
com.navercorp.pinpoint,pinpoint-netty-plugin,"plugin,network,socket,netty"
io.helidon.health,helidon-health-common,io
org.jboss.shrinkwrap.descriptors,shrinkwrap-descriptors-impl-javaee,"descriptor,javaee,jboss"
tk.mybatis,mapper-base,"persistence,mapping"
io.seata,seata-discovery-etcd3,"etcd,config,io,discovery"
org.apache.knox,gateway-topology-simple,"gateway,apache"
org.testcontainers,selenium,"testing,selenium"
org.wso2.carbon.analytics,org.wso2.carbon.analytics.webservice.stub,"webservice,analytics,stub"
org.nutz,nutzboot-starter-mongodb,"database,mongodb,starter"
org.apache.flume.flume-ng-sources,flume-taildir-source,apache
org.openhab.addons.bundles,org.openhab.binding.bosesoundtouch,"binding,bundle"
org.apache.nifi,nifi-toolkit-tls,"tools,apache,toolkit"
org.pentaho.reporting.engine,classic-extensions-xpath,"reporting,engine,extension"
org.apereo.cas,cas-server-support-ldap,"support,server,ldap,directory"
com.amazonaws,kinesis-storm-spout,aws
org.apache.skywalking,library-elasticsearch-client,"elasticsearch,elastic,apache,client,library,search"
org.apache.camel.quarkus,camel-quarkus-zipfile,"apache,camel"
fr.pilato.elasticsearch.crawler,fscrawler-it-common,"elasticsearch,elastic,crawler,search"
org.restlet,org.restlet.ext.freemarker,template
io.webfolder,ui4j-api,"ui,io,api"
org.onebusaway,onebusaway-quickstart-webapp,"webapp,example"
com.yahoo.vespa,container-dev,container
info.archinnov,achilles-embedded,embedded
com.amazonaws,aws-java-sdk-groundstation,"aws,amazon,sdk"
com.github.lalithsuresh,examples,"github,example"
org.dromara,hmily-sofa-rpc,rpc
org.apache.felix,org.apache.felix.inventory,"apache,osgi"
org.openehealth.ipf.platform-camel,ipf-platform-camel-ihe-fhir-stu3-mhd,"platform,camel"
org.apache.flink,flink-kubernetes,"kubernetes,apache"
org.jboss.forge.addon,addon-manager-impl,"jboss,manager"
io.scalecube,scalecube-services,"io,service"
com.addthis.metrics,reporter-config,"reporter,config,metrics"
org.jboss.errai,errai-jaxrs-provider,"provider,rest,jboss,jaxrs"
